timestamp_sec,deviation_from_stimulus_x_dva,deviation_from_stimulus_y_dva,stimulus_x_deg,stimulus_y_deg,kappa_x_deg,kappa_y_deg,is_fixation_outlier,participant_in_training_set
0.0,0.7433,-0.6657,6,-3,-6.1835,1.3342,0.0,False
0.008299999999991314,0.6505,-0.806,6,-3,-6.1835,1.3342,0.0,False
0.01670000000001437,0.6259,-0.6163,6,-3,-6.1835,1.3342,0.0,False
0.025000000000005684,0.6929,-0.66,6,-3,-6.1835,1.3342,0.0,False
0.03340000000000032,0.7105,-0.6842,6,-3,-6.1835,1.3342,0.0,False
0.04169999999999163,0.7858,-0.7312,6,-3,-6.1835,1.3342,0.0,False
0.05000000000001137,0.609,-0.7447,6,-3,-6.1835,1.3342,0.0,False
0.05830000000000268,0.7077,-0.793,6,-3,-6.1835,1.3342,0.0,False
0.06669999999999732,0.6842,-0.8092,6,-3,-6.1835,1.3342,0.0,False
0.07500000000001705,0.4506,-0.6175,6,-3,-6.1835,1.3342,0.0,False
0.08330000000000837,0.6938,-0.6915,6,-3,-6.1835,1.3342,0.0,False
0.091700000000003,0.7659,-0.5999,6,-3,-6.1835,1.3342,0.0,False
0.09999999999999432,0.699,-0.8849,6,-3,-6.1835,1.3342,0.0,False
0.10830000000001405,0.8217,-0.8968,6,-3,-6.1835,1.3342,0.0,False
0.11690000000001532,0.7128,-0.7407,6,-3,-6.1835,1.3342,0.0,False
0.125,0.4296,-0.9031,6,-3,-6.1835,1.3342,0.0,False
0.13339999999999463,0.5288,-0.6747,6,-3,-6.1835,1.3342,0.0,False
0.14170000000001437,0.482,-0.7746,6,-3,-6.1835,1.3342,0.0,False
0.15000000000000568,0.6422,-0.6179,6,-3,-6.1835,1.3342,0.0,False
0.158299999999997,0.4128,-0.8162,6,-3,-6.1835,1.3342,0.0,False
0.16669999999999163,0.2556,-0.8595,6,-3,-6.1835,1.3342,0.0,False
0.17500000000001137,0.476,-0.7294,6,-3,-6.1835,1.3342,0.0,False
0.18330000000000268,0.3934,-0.7615,6,-3,-6.1835,1.3342,0.0,False
0.19169999999999732,0.3534,-0.8227,6,-3,-6.1835,1.3342,0.0,False
0.20000000000001705,0.278,-0.8053,6,-3,-6.1835,1.3342,0.0,False
0.20830000000000837,0.3116,-0.7936,6,-3,-6.1835,1.3342,0.0,False
0.216700000000003,0.4497,-0.6739,6,-3,-6.1835,1.3342,0.0,False
0.22499999999999432,0.2798,-0.8205,6,-3,-6.1835,1.3342,0.0,False
0.23330000000001405,0.4174,-0.8247,6,-3,-6.1835,1.3342,0.0,False
0.241800000000012,0.3177,-0.7921,6,-3,-6.1835,1.3342,0.0,False
0.25,0.5254,-0.8366,6,-3,-6.1835,1.3342,0.0,False
0.2582999999999913,0.318,-0.678,6,-3,-6.1835,1.3342,0.0,False
0.2668999999999926,0.3151,-0.6798,6,-3,-6.1835,1.3342,0.0,False
0.275100000000009,0.3126,-0.7685,6,-3,-6.1835,1.3342,0.0,False
0.2834000000000003,0.354,-0.7885,6,-3,-6.1835,1.3342,0.0,False
0.29169999999999163,0.4393,-0.8423,6,-3,-6.1835,1.3342,0.0,False
0.30000000000001137,0.4974,-0.7958,6,-3,-6.1835,1.3342,0.0,False
0.308400000000006,0.509,-0.7688,6,-3,-6.1835,1.3342,0.0,False
0.31680000000000064,0.4683,-0.7282,6,-3,-6.1835,1.3342,0.0,False
0.32500000000001705,0.4109,-0.5923,6,-3,-6.1835,1.3342,0.0,False
0.3334000000000117,0.4139,-0.7246,6,-3,-6.1835,1.3342,0.0,False
0.3418000000000063,0.3498,-0.7301,6,-3,-6.1835,1.3342,0.0,False
0.3499999999999943,0.2832,-0.6137,6,-3,-6.1835,1.3342,0.0,False
0.35840000000001737,0.366,-0.6739,6,-3,-6.1835,1.3342,0.0,False
0.3667000000000087,0.355,-0.6111,6,-3,-6.1835,1.3342,0.0,False
0.375,0.4296,-0.588,6,-3,-6.1835,1.3342,0.0,False
0.38339999999999463,0.4913,-0.621,6,-3,-6.1835,1.3342,0.0,False
0.39170000000001437,0.2503,-0.6657,6,-3,-6.1835,1.3342,0.0,False
0.4000000000000057,0.2717,-0.4938,6,-3,-6.1835,1.3342,0.0,False
