timestamp_sec,deviation_from_stimulus_x_dva,deviation_from_stimulus_y_dva,stimulus_x_deg,stimulus_y_deg,kappa_x_deg,kappa_y_deg,is_fixation_outlier,participant_in_training_set
0.0,-0.8387,-0.2697,6,-3,5.5529,-0.6233,0.0,False
0.008399999999994634,-1.03,-0.3876,6,-3,5.5529,-0.6233,0.0,False
0.01659999999998263,-0.7823,-0.3231,6,-3,5.5529,-0.6233,0.0,False
0.025000000000005684,-0.7526,-0.3958,6,-3,5.5529,-0.6233,0.0,False
0.03340000000000032,-0.8658,-0.4843,6,-3,5.5529,-0.6233,0.0,False
0.04169999999999163,-0.9708,-0.4281,6,-3,5.5529,-0.6233,0.0,False
0.05009999999998627,-1.007,-0.3771,6,-3,5.5529,-0.6233,0.0,False
0.058400000000006,-0.9834,-0.5742,6,-3,5.5529,-0.6233,0.0,False
0.066599999999994,-0.8751,-0.4139,6,-3,5.5529,-0.6233,0.0,False
0.07499999999998863,-0.8775,-0.4218,6,-3,5.5529,-0.6233,0.0,False
0.08339999999998327,-0.9056,-0.4265,6,-3,5.5529,-0.6233,0.0,False
0.09159999999999968,-1.1092,-0.4122,6,-3,5.5529,-0.6233,0.0,False
0.09999999999999432,-1.1197,-0.4112,6,-3,5.5529,-0.6233,0.0,False
0.10839999999998895,-0.8082,-0.4372,6,-3,5.5529,-0.6233,0.0,False
0.11660000000000537,-1.0974,-0.5191,6,-3,5.5529,-0.6233,0.0,False
0.125,-0.815,-0.5492,6,-3,5.5529,-0.6233,0.0,False
0.13339999999999463,-1.0557,-0.4328,6,-3,5.5529,-0.6233,0.0,False
0.14159999999998263,-0.9149,-0.4596,6,-3,5.5529,-0.6233,0.0,False
0.15000000000000568,-0.8046,-0.4456,6,-3,5.5529,-0.6233,0.0,False
0.15840000000000032,-0.9454,-0.3932,6,-3,5.5529,-0.6233,0.0,False
0.1665999999999883,-1.1507,-0.4573,6,-3,5.5529,-0.6233,0.0,False
0.17499999999998295,-1.2205,-0.5559,6,-3,5.5529,-0.6233,0.0,False
0.183400000000006,-1.1671,-0.4771,6,-3,5.5529,-0.6233,0.0,False
0.191599999999994,-1.2705,-0.5637,6,-3,5.5529,-0.6233,0.0,False
0.19999999999998863,-1.1476,-0.5504,6,-3,5.5529,-0.6233,0.0,False
0.20839999999998327,-0.9476,-0.508,6,-3,5.5529,-0.6233,0.0,False
0.21659999999999968,-1.0872,-0.4766,6,-3,5.5529,-0.6233,0.0,False
0.22499999999999432,-1.1364,-0.5882,6,-3,5.5529,-0.6233,0.0,False
0.23339999999998895,-1.2668,-0.4961,6,-3,5.5529,-0.6233,0.0,False
0.24160000000000537,-1.061,-0.5505,6,-3,5.5529,-0.6233,0.0,False
0.25,-1.0353,-0.5596,6,-3,5.5529,-0.6233,0.0,False
0.25839999999999463,-0.9318,-0.5854,6,-3,5.5529,-0.6233,0.0,False
0.26659999999998263,-0.7881,-0.5608,6,-3,5.5529,-0.6233,0.0,False
0.2750000000000057,-1.3266,-0.5013,6,-3,5.5529,-0.6233,0.0,False
0.2834000000000003,-0.6356,-0.4633,6,-3,5.5529,-0.6233,0.0,False
0.2915999999999883,-1.1648,-0.603,6,-3,5.5529,-0.6233,0.0,False
0.29999999999998295,-1.1794,-0.396,6,-3,5.5529,-0.6233,0.0,False
0.308400000000006,-1.3745,-0.4567,6,-3,5.5529,-0.6233,0.0,False
0.316599999999994,-0.974,-0.3982,6,-3,5.5529,-0.6233,0.0,False
0.32499999999998863,-1.0117,-0.6654,6,-3,5.5529,-0.6233,0.0,False
0.33339999999998327,-0.9483,-0.603,6,-3,5.5529,-0.6233,0.0,False
0.3415999999999997,-1.0717,-0.7473,6,-3,5.5529,-0.6233,0.0,False
0.35009999999999764,-0.8718,-0.5615,6,-3,5.5529,-0.6233,0.0,False
0.35839999999998895,-1.0631,-0.5708,6,-3,5.5529,-0.6233,0.0,False
0.36660000000000537,-0.7771,-0.4958,6,-3,5.5529,-0.6233,0.0,False
0.375,-0.834,-0.6037,6,-3,5.5529,-0.6233,0.0,False
0.38339999999999463,-0.7244,-0.5017,6,-3,5.5529,-0.6233,0.0,False
