timestamp_sec,deviation_from_stimulus_x_dva,deviation_from_stimulus_y_dva,stimulus_x_deg,stimulus_y_deg,kappa_x_deg,kappa_y_deg,is_fixation_outlier,participant_in_training_set
0.0,0.172,-0.009,3,-3,-3.8304,0.3879,0.0,True
0.008399999999999963,0.148,0.0065,3,-3,-3.8304,0.3879,0.0,True
0.01670000000000016,0.2027,0.0162,3,-3,-3.8304,0.3879,0.0,True
0.025100000000000122,0.2022,-0.0506,3,-3,-3.8304,0.3879,0.0,True
0.03340000000000032,0.0271,-0.116,3,-3,-3.8304,0.3879,0.0,True
0.041700000000000514,0.1521,0.0312,3,-3,-3.8304,0.3879,0.0,True
0.05000000000000071,0.1758,0.0101,3,-3,-3.8304,0.3879,0.0,True
0.058400000000000674,0.1449,0.078,3,-3,-3.8304,0.3879,0.0,True
0.06670000000000087,0.264,-0.0923,3,-3,-3.8304,0.3879,0.0,True
0.07510000000000083,0.1633,0.042,3,-3,-3.8304,0.3879,0.0,True
0.08340000000000103,0.2766,-0.0116,3,-3,-3.8304,0.3879,0.0,True
0.09170000000000122,0.1918,-0.0998,3,-3,-3.8304,0.3879,0.0,True
0.10010000000000119,0.0725,-0.0346,3,-3,-3.8304,0.3879,0.0,True
0.10839999999999961,0.0937,-0.0861,3,-3,-3.8304,0.3879,0.0,True
0.1166999999999998,0.1046,-0.0222,3,-3,-3.8304,0.3879,0.0,True
0.12509999999999977,0.2774,-0.1393,3,-3,-3.8304,0.3879,0.0,True
0.13339999999999996,0.1991,-0.0409,3,-3,-3.8304,0.3879,0.0,True
0.14170000000000016,0.2172,-0.0561,3,-3,-3.8304,0.3879,0.0,True
0.15010000000000012,-0.0148,-0.0814,3,-3,-3.8304,0.3879,0.0,True
0.15859999999999985,0.2003,-0.0109,3,-3,-3.8304,0.3879,0.0,True
0.16670000000000051,0.2467,0.0008,3,-3,-3.8304,0.3879,0.0,True
0.17510000000000048,0.0579,-0.0008,3,-3,-3.8304,0.3879,0.0,True
0.18340000000000067,0.0146,-0.0333,3,-3,-3.8304,0.3879,0.0,True
0.19170000000000087,0.1851,-0.0554,3,-3,-3.8304,0.3879,0.0,True
0.20010000000000083,0.1404,-0.0157,3,-3,-3.8304,0.3879,0.0,True
0.20840000000000103,0.1035,0.0006,3,-3,-3.8304,0.3879,0.0,True
0.21670000000000122,0.1156,-0.0069,3,-3,-3.8304,0.3879,0.0,True
0.2251000000000012,0.1959,-0.126,3,-3,-3.8304,0.3879,0.0,True
0.2333999999999996,0.2833,0.0515,3,-3,-3.8304,0.3879,0.0,True
0.2416999999999998,0.117,-0.0889,3,-3,-3.8304,0.3879,0.0,True
0.25,0.1551,0.0208,3,-3,-3.8304,0.3879,0.0,True
0.2586000000000013,0.2627,0.1939,3,-3,-3.8304,0.3879,0.0,True
0.26670000000000016,0.2465,0.2824,3,-3,-3.8304,0.3879,0.0,True
0.2751000000000001,0.232,0.3313,3,-3,-3.8304,0.3879,0.0,True
0.2834000000000003,0.2371,0.1888,3,-3,-3.8304,0.3879,0.0,True
0.2918000000000003,0.2011,0.2596,3,-3,-3.8304,0.3879,0.0,True
0.3001000000000005,0.2313,0.2385,3,-3,-3.8304,0.3879,0.0,True
0.3084000000000007,0.2791,0.2701,3,-3,-3.8304,0.3879,0.0,True
0.31670000000000087,0.2898,0.27,3,-3,-3.8304,0.3879,0.0,True
0.32510000000000083,0.2962,0.2891,3,-3,-3.8304,0.3879,0.0,True
0.33340000000000103,0.2263,0.3471,3,-3,-3.8304,0.3879,0.0,True
0.341800000000001,0.401,0.2557,3,-3,-3.8304,0.3879,0.0,True
0.3501000000000012,0.3811,0.3331,3,-3,-3.8304,0.3879,0.0,True
0.3583999999999996,0.3211,0.2778,3,-3,-3.8304,0.3879,0.0,True
