timestamp_sec,x_dva,y_dva,pupil_diameter_mm,stimulus_x_deg,stimulus_y_deg,luminance,fixation_id
0.0052589,-0.3614683510478634,-0.47582425941583006,4.0813008672,0.0,0.0,dark,0.0
0.013611,-0.25688376843882477,-0.45764546864821753,4.1200216065,0.0,0.0,dark,0.0
0.0218772,-0.3425147580482733,-0.43718945475950943,4.0948941511,0.0,0.0,dark,0.0
0.0301714,-0.24729836605021618,-0.2806399444002928,4.1043598431,0.0,0.0,dark,0.0
0.038503,-0.2765211156398224,-0.30757882703471134,4.1079058813,0.0,0.0,dark,0.0
0.0469522,-0.3955532210632789,-0.31917854815919355,4.1209187834,0.0,0.0,dark,0.0
0.0551973,-0.3432226968119745,-0.3346365671128513,4.0875104577,0.0,0.0,dark,0.0
0.0635424,-0.30409904367347285,-0.49756776770120464,4.0889295168,0.0,0.0,dark,0.0
0.0718854,-0.29021244258362633,-0.2473257218889318,4.0842019129,0.0,0.0,dark,0.0
0.0801686,-0.3538666024527173,-0.32703982885247906,4.0975254909,0.0,0.0,dark,0.0
0.0886434,-0.4101130651114696,-0.34479054148038174,4.1128464937,0.0,0.0,dark,0.0
0.0969527,-0.31451888325475813,-0.3565561100492362,4.1255674814,0.0,0.0,dark,0.0
0.1051686,-0.13261639021819463,-0.3320246205114122,4.1440729251,0.0,0.0,dark,0.0
0.1135558,-0.2439307950849629,-0.34298758933259044,4.1396740867,0.0,0.0,dark,0.0
0.1218721,-0.3814649208833381,-0.36694568108769937,4.1218141043,0.0,0.0,dark,0.0
0.1301685,-0.27525988959038156,-0.30700716413898865,4.1174881006,0.0,0.0,dark,0.0
0.1385488,-0.37703457162481474,-0.4483215485668068,4.1133584969,0.0,0.0,dark,0.0
0.1469434,-0.1551829522981955,-0.4427178661380896,4.143973234,0.0,0.0,dark,0.0
0.1551927,-0.30711029143662844,-0.4114096230405873,4.1420600122,0.0,0.0,dark,0.0
0.1635436,-0.28987652452610185,-0.46950963013557223,4.1118916744,0.0,0.0,dark,0.0
0.1718834,-0.2925958109594604,-0.32522930437717373,4.122627024,0.0,0.0,dark,0.0
0.180221,-0.34904038321115055,-0.5368280472886456,4.1223816746,0.0,0.0,dark,0.0
0.1885352,-0.3669393915612951,-0.3364155365459378,4.1431905056,0.0,0.0,dark,0.0
0.1969473,-0.4564366418725414,-0.36681622277134507,4.1219354411,0.0,0.0,dark,0.0
0.2051682,-0.33479677269529373,-0.4089969631122462,4.1183477373,0.0,0.0,dark,0.0
0.2134998,-0.2855051244124564,-0.36901399955805136,4.128526295,0.0,0.0,dark,0.0
0.2218763,-0.30006050619962604,-0.45312801703834016,4.1301794425,0.0,0.0,dark,0.0
0.2302072,-0.28910725189088177,-0.4809918685030071,4.1421414602,0.0,0.0,dark,0.0
0.2385549,-0.10192980568810057,-0.28327172063410394,4.1034237981,0.0,0.0,dark,0.0
0.2469809,-0.24524562003692343,-0.309612814086023,4.1278017227,0.0,0.0,dark,0.0
0.2552009,-0.4642797681525313,-0.2610524086484238,4.134048098,0.0,0.0,dark,0.0
0.2635317,-0.2076433740759339,-0.2574298760680949,4.1236841084,0.0,0.0,dark,0.0
0.2718776,-0.21460182781501225,-0.4073903281346438,4.0931222394,0.0,0.0,dark,0.0
0.2802847,-0.26893163743560106,-0.23588221591171313,4.1466957948,0.0,0.0,dark,0.0
0.2885328,-0.22741771391470422,-0.3727288137195725,4.1395810163,0.0,0.0,dark,0.0
