timestamp_sec,x_dva,y_dva,pupil_diameter_mm,stimulus_x_deg,stimulus_y_deg,luminance,fixation_id
0.0054217,-4.8443749510549825,2.4871064928782296,3.6039342622,0.0,0.0,dark,1.0
0.0138126,-4.62700298003495,2.92500688377399,3.5888771221,0.0,0.0,dark,1.0
0.022165,-4.742628593296407,2.7251194718486946,3.6113650608,0.0,0.0,dark,1.0
0.0304316,-4.730457677381295,2.6463492357741023,3.5052616594,0.0,0.0,dark,1.0
0.0388419,-4.830894181053994,2.7503347045945414,3.5156548829,0.0,0.0,dark,1.0
0.0472526,-4.692575151743896,2.684901131641442,3.5044962148,0.0,0.0,dark,1.0
0.055416,-4.641267919218162,2.7231149381412205,3.505227245,0.0,0.0,dark,1.0
0.0637918,-4.793667233636687,2.774363723060443,3.4694237108,0.0,0.0,dark,1.0
0.0721639,-4.833267019191085,2.579009355639124,3.4825226014,0.0,0.0,dark,1.0
0.0804308,-4.772645714163674,2.752926432387652,3.4722540756,0.0,0.0,dark,1.0
0.0888002,-4.689644447660608,2.769921386669829,3.425972172,0.0,0.0,dark,1.0
0.0971858,-4.802185843900876,2.6250343122546176,3.4496890578,0.0,0.0,dark,1.0
0.1054132,-4.7638603561731125,2.7897932596336257,3.430166052,0.0,0.0,dark,1.0
0.1138279,-4.834088962160882,2.8479286517842266,3.431098532,0.0,0.0,dark,1.0
0.1222027,-4.651893506281269,2.7294392435194172,3.43079023,0.0,0.0,dark,1.0
0.1304099,-4.836273674391503,2.5538855915492484,3.4265802927,0.0,0.0,dark,1.0
0.1388228,-4.759493418671414,2.3337602617437225,3.4264389513,0.0,0.0,dark,1.0
0.1472175,-4.91675211064516,2.528825392185268,3.4400140906,0.0,0.0,dark,1.0
0.1554182,-4.964305212570046,2.5030612426317265,3.4280850735,0.0,0.0,dark,1.0
0.1638096,-4.898125052587774,2.605170336349412,3.4349862729,0.0,0.0,dark,1.0
0.1721742,-4.925677908950002,2.4280944470110812,3.3947239721,0.0,0.0,dark,1.0
0.1804328,-4.86692402459343,2.5350772722462183,3.4089602544,0.0,0.0,dark,1.0
0.1887868,-4.832573668031883,2.701146376107575,3.3995220576,0.0,0.0,dark,1.0
0.1971662,-4.784379776323386,2.516049109755819,3.3604455971,0.0,0.0,dark,1.0
0.2054177,-4.8657454762356,2.5202009114762776,3.3936665795,0.0,0.0,dark,1.0
0.2138063,-4.795932933139489,2.6568079895360035,3.3967654749,0.0,0.0,dark,1.0
0.2221657,-4.925232928491102,2.6165055167975684,3.3544795567,0.0,0.0,dark,1.0
0.2304124,-4.7291868240747235,2.58320698917986,3.3890542367,0.0,0.0,dark,1.0
0.238813,-4.806615277895554,2.577534605829728,3.3664313683,0.0,0.0,dark,1.0
0.2472597,-4.800198514472606,2.7386902974027794,3.375798357,0.0,0.0,dark,1.0
0.2554365,-4.89996879540502,2.5799045678164103,3.3706237327,0.0,0.0,dark,1.0
0.2638089,-4.937214046714951,2.444062040499938,3.3473065164,0.0,0.0,dark,1.0
0.2721621,-4.92272871776346,2.7103164135669147,3.3894435373,0.0,0.0,dark,1.0
0.2804112,-4.987820575100708,2.774823080980339,3.3548545705,0.0,0.0,dark,1.0
0.2888106,-4.944469277693375,2.5889199255769055,3.3643304831,0.0,0.0,dark,1.0
0.2971688,-4.872398924093269,2.5383941609688185,3.3614862983,0.0,0.0,dark,1.0
0.3054346,-4.896442381869791,2.7280373646904463,3.362684185,0.0,0.0,dark,1.0
0.3138068,-4.882294727408998,2.8034283572281047,3.3947706296,0.0,0.0,dark,1.0
0.3221833,-4.877893796380274,2.5568785963845806,3.360376691,0.0,0.0,dark,1.0
0.3304125,-4.85293326044169,2.5218261711395025,3.3666867311,0.0,0.0,dark,1.0
0.3388461,-4.8280087849853555,2.562392760931719,3.3443711639,0.0,0.0,dark,1.0
0.3472248,-4.902971677243033,2.716637052379653,3.3426810988,0.0,0.0,dark,1.0
0.3554359,-4.817039738520798,2.7391141196360382,3.5015572255,0.0,0.0,dark,1.0
0.3638101,-4.794524766983925,2.667611311763457,3.3380305364,0.0,0.0,dark,1.0
0.3721831,-4.801570291642799,2.666988398883966,3.3093484376,0.0,0.0,dark,1.0
0.3804332,-4.747116222153121,2.7082944067094488,3.3559025909,0.0,0.0,dark,1.0
0.3888115,-4.867018414637828,2.7254521303209196,3.3330465179,0.0,0.0,dark,1.0
0.3971652,-4.8052541174130985,2.809846135523758,3.3276293013,0.0,0.0,dark,1.0
0.4054139,-4.827558691107059,2.6029794671937276,3.3525963257,0.0,0.0,dark,1.0
0.4138232,-4.7408695390767726,2.70572343311786,3.3516010954,0.0,0.0,dark,1.0
0.422186,-4.69933371190314,2.7922885438343137,3.3220659967,0.0,0.0,dark,1.0
0.4304719,-4.699401731696492,2.7130163764524466,3.3426611924,0.0,0.0,dark,1.0
0.4389233,-4.882402808517031,2.761612243446282,3.3179308896,0.0,0.0,dark,1.0
0.4472457,-4.720840287741174,2.74241058027045,3.3026115412,0.0,0.0,dark,1.0
0.4554395,-4.62052912784805,2.8617262309375135,3.340942152,0.0,0.0,dark,1.0
0.4638113,-4.747220510767684,2.8621558987015376,3.3568958806,0.0,0.0,dark,1.0
0.4721612,-4.803677880623227,2.798685400824462,3.3270040006,0.0,0.0,dark,1.0
0.4804102,-4.722614054536951,2.830473040634302,3.3590907591,0.0,0.0,dark,1.0
0.4887974,-4.723303941057893,2.7334957259841026,3.3550502844,0.0,0.0,dark,1.0
0.4971644,-4.784091086491651,2.81088539512265,3.3375712818,0.0,0.0,dark,1.0
0.505423,-4.735247965574512,2.7751528071400853,3.3689632777,0.0,0.0,dark,1.0
0.5137999,-4.60924347323075,2.9154459292659918,3.3462148997,0.0,0.0,dark,1.0
0.5221976,-4.645200198153115,2.8452302619923686,3.3688168317,0.0,0.0,dark,1.0
0.5304114,-4.833812191408416,2.6958688158170943,3.3693049682,0.0,0.0,dark,1.0
0.5387898,-5.090239196517658,2.6820661828390935,3.3741783643,0.0,0.0,dark,1.0
0.5472408,-4.897131404991582,2.587402467900838,3.3766383216,0.0,0.0,dark,1.0
0.5554145,-4.979460636370734,2.6928786970820426,3.3810241608,0.0,0.0,dark,1.0
0.5638125,-4.88433623535768,2.7322415321619977,3.3864857609,0.0,0.0,dark,1.0
0.5721885,-4.891732902638687,2.6324262746715448,3.3688634335,0.0,0.0,dark,1.0
0.5804125,-4.922207720636734,2.6158064751438417,3.401846958,0.0,0.0,dark,1.0
0.5887918,-5.040929159159059,2.584348040781037,3.3797142078,0.0,0.0,dark,1.0
0.5971647,-4.8214381071597945,2.7979170315064135,3.3867406644,0.0,0.0,dark,1.0
0.6054149,-4.93232401224507,2.7448718040099656,3.3695453572,0.0,0.0,dark,1.0
0.6138101,-4.840739231881454,2.829395175087601,3.3492900117,0.0,0.0,dark,1.0
0.6221877,-4.860064636721791,2.9547415327008806,3.3550121098,0.0,0.0,dark,1.0
0.6305243,-4.697876309096276,2.922059454276708,3.3794094776,0.0,0.0,dark,1.0
0.638792,-5.052807948573335,2.914492443349155,3.3648520965,0.0,0.0,dark,1.0
